state_code,state_name,year,month,intra_ewb,out_ewb,in_ewb,out_value,date,mean_out,mean_in,mean_intra,mean_val,odi,iac,opi,vif,sdpi,net_flow_pct,total_ewb,odi_3m,sdpi_3m,state_out_rank,seasonal_factor
22,Chhattisgarh,2024,5,510885.0,548558,548558,21538.0916,2024-05-01,438390.62921348313,438390.62921348313,384017.3595505618,15854.685957486114,1.2512995567085186,1.2512995567085186,1.0,0.03926310727398014,0.04818993755583386,0.0,1608001.0,1.268332311294073,0.04717124296223572,18.0,0.8892294478151851
22,Chhattisgarh,2024,6,778187.0,529523,529523,21444.6332,2024-06-01,438390.62921348313,438390.62921348313,384017.3595505618,15854.685957486114,1.2078793767786906,1.2078793767786906,1.0,0.04049802029373606,0.04795216407726408,0.0,1837233.0,1.2409434959319796,0.04684085366951526,17.0,0.9354882572423207
22,Chhattisgarh,2024,7,764149.0,556795,556795,20792.8532,2024-07-01,438390.62921348313,438390.62921348313,384017.3595505618,15854.685957486114,1.2700887356989043,1.2700887356989043,1.0,0.037343821693801134,0.04656580752996254,0.0,1877739.0,1.2430892230620378,0.047569303054353494,17.0,0.9769651686405788
22,Chhattisgarh,2024,8,727498.0,579139,579139,18882.4892,2024-08-01,438390.62921348313,438390.62921348313,384017.3595505618,15854.685957486114,1.3210569784281967,1.3210569784281967,1.0,0.03260441655630168,0.04238501743701451,0.0,1885776.0,1.2663416969685972,0.04563432968141371,17.0,1.0462122008010608
22,Chhattisgarh,2024,9,760528.0,590304,590304,20166.4996,2024-09-01,438390.62921348313,438390.62921348313,384017.3595505618,15854.685957486114,1.3465251322982537,1.3465251322982537,1.0,0.034162905214940094,0.045232892683894195,0.0,1941136.0,1.3125569488084516,0.04472790588362375,17.0,1.0280212325901128
22,Chhattisgarh,2024,10,927948.0,646705,646705,22084.9219,2024-10-01,438390.62921348313,438390.62921348313,384017.3595505618,15854.685957486114,1.4751797983461776,1.4751797983461776,1.0,0.03414991673174013,0.04953617288235397,0.0,2221358.0,1.3809206363575426,0.04571802766775423,17.0,1.0059187984724312
22,Chhattisgarh,2024,11,822983.0,535961,535961,19390.0991,2024-11-01,438390.62921348313,438390.62921348313,384017.3595505618,15854.685957486114,1.2225649096596063,1.2225649096596063,1.0,0.03617819039071873,0.04344889019395384,0.0,1894905.0,1.3480899467680125,0.04607265192006734,17.0,0.9493194476958957
22,Chhattisgarh,2024,12,935215.0,618902,618902,21948.3046,2024-12-01,438390.62921348313,438390.62921348313,384017.3595505618,15854.685957486114,1.4117591909078266,1.4117591909078266,1.0,0.03546329564292893,0.04919833280000214,0.0,2173019.0,1.3698346329712034,0.04739446529210332,17.0,1.0179391854260806
22,Chhattisgarh,2025,1,1061395.0,718092,718092,23891.6134,2025-01-01,438390.62921348313,438390.62921348313,384017.3595505618,15854.685957486114,1.6380185892393029,1.6380185892393029,1.0,0.033270964444667255,0.05361147046815461,0.0,2497579.0,1.4241142299355787,0.04875289782070352,17.0,1.0815445595875373
22,Chhattisgarh,2025,2,970499.0,662657,662657,21147.5905,2025-02-01,438390.62921348313,438390.62921348313,384017.3595505618,15854.685957486114,1.511567437444713,1.511567437444713,1.0,0.03191332846404701,0.04748540656887168,0.0,2295813.0,1.5204484058639476,0.050098403279009475,17.0,1.0911165837930143
22,Chhattisgarh,2025,3,1102427.0,708188,708188,23981.292,2025-03-01,438390.62921348313,438390.62921348313,384017.3595505618,15854.685957486114,1.6154268654659898,1.6154268654659898,1.0,0.033862889515213476,0.05379721246758849,0.0,2518803.0,1.5883376307166686,0.05163136316820493,17.0,1.0706123655368347
22,Chhattisgarh,2025,4,959313.0,664197,664197,22202.9357,2025-04-01,438390.62921348313,438390.62921348313,384017.3595505618,15854.685957486114,1.515080286254376,1.515080286254376,1.0,0.03342823845937275,0.04981835829361138,0.0,2287707.0,1.5473581963883596,0.050366992443357184,17.0,0.9067132026560801
22,Chhattisgarh,2025,5,990694.0,633354,633354,23498.9412,2025-05-01,438390.62921348313,438390.62921348313,384017.3595505618,15854.685957486114,1.444725224022924,1.444725224022924,1.0,0.03710238065915744,0.05263228202682304,0.0,2257402.0,1.5250774585810964,0.05208261759600764,18.0,0.8892294478151851
22,Chhattisgarh,2025,6,979113.0,621561,621561,22536.9827,2025-06-01,438390.62921348313,438390.62921348313,384017.3595505618,15854.685957486114,1.4178245577811344,1.4178245577811344,1.0,0.03625868209234492,0.05049838194497998,0.0,2222235.0,1.4592100226861449,0.0509830074218048,18.0,0.9354882572423207
22,Chhattisgarh,2025,7,924008.0,719998,719998,22855.0876,2025-07-01,438390.62921348313,438390.62921348313,384017.3595505618,15854.685957486114,1.642366309908925,1.642366309908925,1.0,0.031743265397959436,0.05132372098292136,0.0,2364004.0,1.5016386972376612,0.05148479498490813,17.0,0.9769651686405788
22,Chhattisgarh,2025,8,884764.0,703055,703055,22560.954,2025-08-01,438390.62921348313,438390.62921348313,384017.3595505618,15854.685957486114,1.6037181297906649,1.6037181297906649,1.0,0.032089884859648254,0.05065465755701212,0.0,2290874.0,1.554636332493575,0.050825586828304486,17.0,1.0462122008010608
22,Chhattisgarh,2025,9,911240.0,735626,735626,23806.059500000003,2025-09-01,438390.62921348313,438390.62921348313,384017.3595505618,15854.685957486114,1.6780148821150376,1.6780148821150376,1.0,0.03236163417279977,0.053443140257338886,0.0,2382492.0,1.6413664406048758,0.05180717293242412,17.0,1.0280212325901128
22,Chhattisgarh,2025,10,878875.0,653749,653749,22203.9984,2025-10-01,438390.62921348313,438390.62921348313,384017.3595505618,15854.685957486114,1.4912476600444025,1.4912476600444025,1.0,0.03396410304260504,0.04980775966562027,0.0,2186373.0,1.5909935573167016,0.05130185249332375,17.0,1.0059187984724312
22,Chhattisgarh,2025,11,945719.0,683549,683549,22982.6635,2025-11-01,438390.62921348313,438390.62921348313,384017.3595505618,15854.685957486114,1.5592235655820372,1.5592235655820372,1.0,0.03362255449133859,0.05156301672817219,0.0,2312817.0,1.5761620359138258,0.051604638883710446,17.0,0.9493194476958957
26,Dadra And Nagar Haveli,2018,7,46369.0,98216,98216,6927.265631999,2018-07-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.5930815663357047,0.5930815663357047,1.0,0.07053092807688156,0.0404213080162947,0.0,242801.0,0.5930815663357047,0.0404213080162947,23.0,0.9785119709710264
26,Dadra And Nagar Haveli,2018,8,51137.0,115887,115887,9205.670988837,2018-08-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.6997886645551216,0.6997886645551216,1.0,0.07943661488205753,0.053491322175301385,0.0,282911.0,0.6464351154454131,0.04695631509579804,23.0,1.0186146916808008
