rfq_id,origin_city,origin_state,destination_city,destination_state,vehicle_type,tsp_partner_name,quote,capacity_mt,is_container,is_twoway,is_oneway,n_pallets,n_wheels,body_ft,is_refer,is_flatbed,is_sxl,is_mxl,is_hq,approx_dist_km,is_city_level_dist,orig_tier,dest_tier,tier_combo,is_interstate,is_same_city,dist_bucket,log_dist,log_capacity,dist_x_capacity,log_dist_x_log_cap,orig_state_norm,dest_state_norm,orig_odi,orig_iac,orig_opi,orig_vif,orig_sdpi,orig_net_flow_pct,orig_state_out_rank,orig_out_ewb,orig_total_ewb,orig_seasonal_factor,orig_odi_3m,orig_sdpi_3m,dest_odi,dest_iac,dest_opi,dest_vif,dest_sdpi,dest_net_flow_pct,dest_state_out_rank,dest_out_ewb,dest_total_ewb,dest_seasonal_factor,dest_odi_3m,dest_sdpi_3m,seasonal_factor,sdpi_x_dist,opi_x_capacity,odi_x_capacity,dest_odi_x_iac,rfq_bid_count,rfq_median,rfq_mean,rfq_std,rfq_min,rfq_max,rfq_spread_pct,rfq_cv,bid_rank,bid_rank_pct,lane_median,lane_count,city_lane_median,city_lane_count,has_city_lane,effective_lane_median,lane_per_km,lane_data_density,tsp_median,tsp_mean,tsp_bid_count,tsp_lane_diversity,tsp_is_large,origin_state_enc,destination_state_enc,tier_combo_enc,month,month_sin,month_cos,pred_log_quote,pred_quote,residual_pct
11,Aurangabad,Maharashtra,Goa,Goa,18 MT Open,S. P. GOLDEN TRANSPORT PVT LTD,66400.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.5925160378424,1,2,3,2_3,1,0,2.0,6.527362003314103,2.9444389791664403,12286.665288681164,19.219419113687987,Maharashtra,Goa,1.5293806537240244,1.5293806537240244,1.0,0.0449414239954751,0.0672328433103795,0.0,2.0,4547374.0,23321462.0,0.9949569034889298,1.561763614929969,0.0678986324328766,1.6079929145573926,1.6079929145573926,1.0,0.0309670570336115,0.0490393652639105,0.0,25.0,199812.0,651956.0,1.069953215824336,1.5774364459940708,0.0480707605820005,0.9949569034889298,45.89263567560997,18.0,27.52885176703244,2.585641213266778,697,75900.0,86400.85796269728,57406.969626490056,7644.0,375000.0,4.84,0.6644259209934577,295.0,0.4232424677187948,64800.0,41,66080.0,5,1,66080.0,96.80739013015574,3.7376696182833684,59000.0,64952.835820895525,335,53,1,11,12,5,11,-0.5000000000000004,0.8660254037844384,11.094506046327602,65807.61569314374,-0.8921450404461694
139,Bidadi,Karnataka,Bangalore Rural(Vishal Mega Mart Pvt Ltd Aralasandra),Karnataka,6 MT_6 Pallet(Two Way),Southern Cargo Logistics Private Limited,4200.0,6.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46574686081044,1,2,1,2_1,0,0,0.0,3.675433127618582,1.9459101490553132,230.79448116486265,7.152062625207111,Karnataka,Karnataka,1.509933740718762,1.509933740718762,1.0,0.0359138598076297,0.053276492257564,0.0,5.0,2957422.0,15263334.0,0.9797475597033368,1.5341355238258207,0.0553369745806534,1.509933740718762,1.509933740718762,1.0,0.0359138598076297,0.053276492257564,0.0,5.0,2957422.0,15263334.0,0.9797475597033368,1.5341355238258207,0.0553369745806534,0.9797475597033368,2.049320064811384,6.0,9.059602444312572,2.2798999013609538,778,17960.0,21393.709241645243,15472.671153924479,2874.38,109440.0,5.933497772828508,0.723234619072283,45.0,0.05784061696658098,15000.0,714,6825.0,3,1,6825.0,177.43058583254563,6.5722825426940075,8820.0,19254.589162561577,203,13,1,8,18,3,11,-0.5000000000000004,0.8660254037844384,8.316131683498645,4088.3106250528126,-2.65927083207589
171,Chennai,Tamil Nadu,Nellore(Sri Lakshmi Prasanna Swamy Agencies),Andhra Pradesh,9 MT(Two Way),S SARAVANAN ENTERPRISES,24281.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.58690747787614,1,1,3,1_3,1,0,1.0,5.306220591022231,2.302585092994046,1805.2821673008852,12.218024433025844,Tamil Nadu,Andhra Pradesh,1.4154241182549463,1.4154241182549463,1.0,0.0437612882768838,0.0606237646489771,0.0,6.0,2869911.0,15031175.0,0.9314851604030374,1.5025099246373976,0.0607371635674117,1.4901392659117456,1.4901392659117456,1.0,0.0336662155070437,0.0493413646884051,0.0,13.0,1394850.0,5824009.0,1.0750423766975663,1.4341502978692464,0.0491609613126325,0.9314851604030374,12.160333470604908,9.0,12.738817064294517,2.220515031811996,570,6830.995000000001,11254.801280701755,10177.13733656675,1768.51,44747.32,6.291734952228774,0.9042485142778273,497.0,0.8719298245614036,24281.0,55,24281.0,1,0,24281.0,121.0497749095518,4.02535169073515,7495.13,11713.43079710145,138,5,1,18,1,2,11,-0.5000000000000004,0.8660254037844384,10.115862359372896,24731.225771901303,1.8542307643890417
139,Bidadi,Karnataka,Bangalore(Innovative Retail Concepts Pvt Ltd  K G  Lakkenahalli),Karnataka,6 MT_6 Pallet(Two Way),Mahaveera Transport Pvt. Ltd,7500.0,6.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46574686081044,1,2,1,2_1,0,0,0.0,3.675433127618582,1.9459101490553132,230.79448116486265,7.152062625207111,Karnataka,Karnataka,1.509933740718762,1.509933740718762,1.0,0.0359138598076297,0.053276492257564,0.0,5.0,2957422.0,15263334.0,0.9797475597033368,1.5341355238258207,0.0553369745806534,1.509933740718762,1.509933740718762,1.0,0.0359138598076297,0.053276492257564,0.0,5.0,2957422.0,15263334.0,0.9797475597033368,1.5341355238258207,0.0553369745806534,0.9797475597033368,2.049320064811384,6.0,9.059602444312572,2.2798999013609538,778,17960.0,21393.709241645243,15472.671153924479,2874.38,109440.0,5.933497772828508,0.723234619072283,126.0,0.16195372750642673,15000.0,714,5040.0,5,1,5040.0,131.0256633840337,6.5722825426940075,14500.0,26308.108108108107,111,14,1,8,18,3,11,-0.5000000000000004,0.8660254037844384,8.921098023427746,7487.307053759508,-0.16923928320656462
231,Bhopal,Madhya Pradesh,Jhabua(Charbhuja Enterprises Chhaktala),Madhya Pradesh,9MT Open(One Way),PORBANDER ROADLINES,15500.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,3,2_3,0,0,2.0,0.0,2.302585092994046,0.0,0.0,Madhya Pradesh,Madhya Pradesh,1.491924501597757,1.491924501597757,1.0,0.032521790155747,0.0477477753847774,0.0,12.0,1428021.0,4643087.0,0.9974888736798898,1.4992816289370967,0.0473327069640322,1.491924501597757,1.491924501597757,1.0,0.032521790155747,0.0477477753847774,0.0,12.0,1428021.0,4643087.0,0.9974888736798898,1.4992816289370967,0.0473327069640322,0.9974888736798898,0.0,9.0,13.427320514379812,2.2258387184677155,131,23959.0,28470.542366412214,13994.66978937596,10000.0,90000.0,3.3390375224341584,0.49154911098167225,11.0,0.08396946564885496,17250.0,72,33130.0,2,0,17250.0,80.78916512611357,4.290459441148391,18000.0,40700.0,5,4,0,10,23,5,11,-0.5000000000000004,0.8660254037844384,9.562925100306687,14226.401970435627,-8.216761481060471
147,Cochin,Kerala,Vasan Agencies(Thrissur),Kerala,10MT_10 Pallet (Two Way),BHARATMATHA TRANSPORTS,8856.25,10.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,3,2_3,0,0,2.0,0.0,2.3978952727983707,0.0,0.0,Kerala,Kerala,1.643514786773064,1.643514786773064,1.0,0.0216641697011342,0.0352251840473868,0.0,14.0,1181701.0,4637962.0,1.0137214130927594,1.5180100010077862,0.0334853648979961,1.643514786773064,1.643514786773064,1.0,0.0216641697011342,0.0352251840473868,0.0,14.0,1181701.0,4637962.0,1.0137214130927594,1.5180100010077862,0.0334853648979961,1.0137214130927594,0.0,10.0,16.435147867730638,2.70114085434171,538,8000.0,8245.16003717472,3942.9443571121674,1290.15,22750.0,2.68248125,0.4782131989354634,318.0,0.5910780669144982,8000.0,538,8856.25,3,1,8856.25,80.78916512611357,6.289715570908998,8043.75,8601.912336448599,107,1,0,9,19,5,11,-0.5000000000000004,0.8660254037844384,9.139983850102912,9319.614603648924,5.232063273382351
49,Neemrana,Rajasthan,Siliguri,West Bengal,7 MT 19ft Eq,MAHINDRA LOGISTICS LIMITED,77970.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1551.7368972030104,1,2,2,2_2,1,0,4.0,7.347774392957832,2.0794415416798357,10862.158280421072,15.279267311607853,Rajasthan,West Bengal,1.4815400827305107,1.4815400827305107,1.0,0.0353548623654196,0.0514749695994828,0.0,8.0,1991469.0,6536551.0,1.0036313514454502,1.5082022677933855,0.0509594056005765,1.4178526172980723,1.4178526172980723,1.0,0.0372045745910987,0.0517930008328238,0.0,10.0,1642267.0,7849244.0,0.9659448866789436,1.420004950977629,0.0506063858193607,1.0036313514454502,79.87560960992073,7.0,10.370780579113575,2.0103060443789937,238,65837.5,64682.26731092437,38815.39357013187,3500.0,177410.0,2.641503702297323,0.6000932741511402,133.0,0.5588235294117647,86683.0,10,97000.0,3,1,97000.0,62.51059710885363,2.3978952727983707,38985.0,55308.37704918033,61,27,1,17,39,4,11,-0.5000000000000004,0.8660254037844384,11.221943021787107,74751.88021291721,-4.1273820534600345
300,Valsad,Gujarat,Derabassi,Punjab,32 Ft 18 MT Container,ALK LOGISTICS PRIVATE LIMITED,105000.0,18.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1391.703002011702,0,2,3,2_3,1,0,3.0,7.239001743590364,2.9444389791664403,25050.654036210635,21.314798904081293,Gujarat,Punjab,1.4993819524521608,1.4993819524521608,1.0,0.0501097658456854,0.0733118271614541,0.0,7.0,2782524.0,13418945.0,0.9729586087085784,1.4925943326986306,0.0726833896004017,1.5690732272852936,1.5690732272852936,1.0,0.0302752577085963,0.0467991891122201,0.0,11.0,1500338.0,6299799.0,1.0174229946324052,1.5701340304355682,0.0465686318492441,0.9729586087085784,102.0282899435587,18.0,26.988875144138895,2.461990792583487,349,53110.0,57970.449856733525,40324.89936923589,1800.0,197450.0,3.6838636791564676,0.6956112893533459,306.0,0.8767908309455588,83000.0,55,88000.0,9,1,88000.0,63.23188199838349,4.02535169073515,71000.0,62450.0,30,10,1,5,31,5,11,-0.5000000000000004,0.8660254037844384,11.548756496227023,103647.06988530605,-1.2885048711370992
11,Mysuru,Karnataka,Perunthalmanna,Kerala,24 MT Open,BHARAT ROADWAYS,76850.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.43715310096,0,2,3,2_3,1,0,2.0,6.479180926986242,3.2188758248682006,15610.49167442304,20.855678850823153,Karnataka,Kerala,1.509933740718762,1.509933740718762,1.0,0.0359138598076297,0.053276492257564,0.0,5.0,2957422.0,15263334.0,0.9797475597033368,1.5341355238258207,0.0553369745806534,1.643514786773064,1.643514786773064,1.0,0.0216641697011342,0.0352251840473868,0.0,14.0,1181701.0,4637962.0,1.0137214130927594,1.5180100010077862,0.0334853648979961,0.9797475597033368,34.65300995121527,24.0,36.23840977725029,2.70114085434171,697,75900.0,86400.85796269728,57406.969626490056,7644.0,375000.0,4.84,0.6644259209934577,353.0,0.5064562410329986,47375.0,236,53750.0,6,1,53750.0,82.6367309181937,5.4680601411351315,81000.0,108024.20260223048,269,56,1,8,19,5,11,-0.5000000000000004,0.8660254037844384,11.318602199234567,82338.16869220116,7.1414036333131525
110,Hyderabad,Telangana,Vijayawada,Andhra Pradesh,20 ft 7MT Cont,CCI Logistics Ltd,18000.0,7.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,324.73182109252275,1,1,2,1_2,1,0,1.0,5.786074408131601,2.0794415416798357,2273.1227476476593,12.031803487519419,Telangana,Andhra Pradesh,1.456176090120176,1.456176090120176,1.0,0.0321814859612615,0.046123664255941,0.0,9.0,1747771.0,8027379.0,0.965343999321338,1.494353787075639,0.0473201384370755,1.4901392659117456,1.4901392659117456,1.0,0.0336662155070437,0.0493413646884051,0.0,13.0,1394850.0,5824009.0,1.0750423766975663,1.4341502978692464,0.0491609613126325,0.965343999321338,14.977821489291818,7.0,10.193232630841232,2.220515031811996,58,45500.0,47937.75862068965,31627.540188842606,7280.0,155000.0,3.246593406593407,0.6597625983955026,11.0,0.1896551724137931,32650.0,108,28000.0,12,1,28000.0,86.22499607767797,4.6913478822291435,41975.0,50714.28333333333,60,34,1,19,1,1,11,-0.5000000000000004,0.8660254037844384,10.004742395567524,22130.172091659533,22.94540050921963
261,Sangareddy(Cbl),Telangana,Hosapete,Karnataka,21 MT Open,GOEL ROADWAYS,105500.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.06942335731463,0,2,3,2_3,1,0,2.0,6.190457656713118,3.091042453358316,10228.457890503607,19.13496742261729,Telangana,Karnataka,1.456176090120176,1.456176090120176,1.0,0.0321814859612615,0.046123664255941,0.0,9.0,1747771.0,8027379.0,0.965343999321338,1.494353787075639,0.0473201384370755,1.509933740718762,1.509933740718762,1.0,0.0359138598076297,0.053276492257564,0.0,5.0,2957422.0,15263334.0,0.9797475597033368,1.5341355238258207,0.0553369745806534,0.965343999321338,22.465426552267566,21.0,30.579697892523694,2.2798999013609538,572,76000.0,88209.13199300699,59626.37342255434,10620.0,324000.0,4.123421052631579,0.6759659921297193,403.0,0.7045454545454546,55400.0,160,105500.0,1,0,55400.0,113.74148600446738,5.081404364984463,75500.0,88142.58064516129,310,56,1,19,18,5,11,-0.5000000000000004,0.8660254037844384,11.55582967307791,104382.78988536821,-1.0589669333002725
